year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1999,corsiji01,Jim Corsi,37,BAL,AL,0,1,.000,2.70,13,0,3,0,0,0,13.1,15,4,4,2,1,0,8,0,0,0,53,176,4.11,1.200,10.1,1.4,0.7,5.4,8.00
1999,corteda01,David Cortes,25,ATL,NL,0,0,,4.91,4,0,4,0,0,0,3.2,3,3,2,0,4,0,2,0,0,2,18,100,5.32,1.909,7.4,0.0,9.8,4.9,0.50
1999,crabtti01,Tim Crabtree,29,TEX,AL,5,1,.833,3.46,68,0,21,0,0,0,65.0,71,26,25,4,18,1,54,1,0,5,275,147,3.15,1.369,9.8,0.6,2.5,7.5,3.00
1999,creekdo01,Doug Creek,30,CHC,NL,0,0,,10.50,3,0,2,0,0,0,6.0,6,7,7,1,8,1,6,0,0,1,32,45,7.30,2.333,9.0,1.5,12.0,9.0,0.75
1999,crousri01,Rich Croushore,28,STL,NL,3,7,.300,4.14,59,0,12,0,0,3,71.2,68,42,33,9,43,4,88,3,0,9,329,112,4.24,1.549,8.5,1.1,5.4,11.1,2.05
1999,cruzne01,Nelson Cruz,26,DET,AL,2,5,.286,5.67,29,6,10,0,0,0,66.2,74,44,42,11,23,1,46,3,0,2,295,86,5.07,1.455,10.0,1.5,3.1,6.2,2.00
1999,cunnawi01,Will Cunnane,25,SDP,NL,2,1,.667,5.23,24,0,2,0,0,0,31.0,34,19,18,8,12,3,22,0,0,3,130,81,6.23,1.484,9.9,2.3,3.5,6.4,1.83
1999,d'amije01,Jeff D'Amico,23,MIL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,,1.13,1.000,9.0,0.0,0.0,9.0,
1999,daalom01,Omar Daal,27,ARI,NL,16,9,.640,3.65,32,32,0,2,1,0,214.2,188,92,87,21,79,3,148,7,2,3,895,125,4.23,1.244,7.9,0.9,3.3,6.2,1.87
1999,daleca01,Carl Dale,26,MIL,NL,0,1,.000,20.25,4,0,1,0,0,0,4.0,8,9,9,2,6,0,4,1,0,0,27,24,12.88,3.500,18.0,4.5,13.5,9.0,0.67
1999,danekpa01,Pat Daneker,23,CHW,AL,0,0,,4.20,3,2,1,0,0,0,15.0,14,8,7,1,6,0,5,0,0,0,64,120,4.53,1.333,8.4,0.6,3.6,3.0,0.83
1999,darenvi01,Vic Darensbourg,28,FLA,NL,0,1,.000,8.83,56,0,5,0,0,0,34.2,50,36,34,3,21,1,16,5,3,1,180,49,5.59,2.048,13.0,0.8,5.5,4.2,0.76
1999,davenjo01,Joe Davenport,23,CHW,AL,0,0,,0.00,3,0,2,0,0,0,1.2,1,0,0,0,2,0,0,0,0,0,7,,6.73,1.800,5.4,0.0,10.8,0.0,0.00
1999,daveyto01,Tom Davey,25,TOT,AL,2,1,.667,4.71,45,0,15,0,0,1,65.0,62,41,34,5,40,1,59,7,0,6,298,105,4.49,1.569,8.6,0.7,5.5,8.2,1.48
1999,daveyto01,Tom Davey,25,TOR,AL,1,1,.500,4.70,29,0,10,0,0,1,44.0,40,28,23,5,26,0,42,3,0,6,198,104,4.68,1.500,8.2,1.0,5.3,8.6,1.62
1999,daveyto01,Tom Davey,25,SEA,AL,1,0,1.000,4.71,16,0,5,0,0,0,21.0,22,13,11,0,14,1,17,4,0,0,100,107,4.09,1.714,9.4,0.0,6.0,7.3,1.21
1999,davisdo02,Doug Davis,23,TEX,AL,0,0,,33.75,2,0,0,0,0,0,2.2,12,10,10,3,0,0,3,0,0,0,20,17,15.51,4.500,40.5,10.1,0.0,10.1,
1999,delosva01,Valerio De Los Santos,26,MIL,NL,0,1,.000,6.48,7,0,3,0,0,0,8.1,12,6,6,1,7,0,5,1,0,1,43,73,6.37,2.280,13.0,1.1,7.6,5.4,0.71
1999,deharri01,Rick DeHart,29,MON,NL,0,0,,21.60,3,0,0,0,0,0,1.2,6,4,4,2,3,1,1,0,0,0,14,25,22.93,5.400,32.4,10.8,16.2,5.4,0.33
1999,dejeami01,Mike DeJean,28,COL,NL,2,4,.333,8.41,56,0,17,0,0,0,61.0,83,61,57,13,32,8,31,2,0,3,288,69,6.56,1.885,12.2,1.9,4.7,4.6,0.97
1999,deltomi01,Miguel Del Toro,27,SFG,NL,0,0,,4.18,14,0,2,0,0,0,23.2,24,11,11,5,11,0,20,0,0,0,102,104,5.58,1.479,9.1,1.9,4.2,7.6,1.82
1999,delucri01,Rich DeLucia,34,CLE,AL,0,1,.000,6.75,6,0,2,0,0,0,9.1,13,7,7,4,9,2,7,0,0,1,50,76,10.10,2.357,12.5,3.9,8.7,6.8,0.78
1999,dempsry01,Ryan Dempster,22,FLA,NL,7,8,.467,4.71,25,25,0,0,0,0,147.0,146,77,77,21,93,2,126,6,0,8,666,91,5.30,1.626,8.9,1.3,5.7,7.7,1.35
1999,depause01,Sean DePaula,25,CLE,AL,0,0,,4.63,11,0,4,0,0,0,11.2,8,6,6,0,3,0,18,0,0,0,45,110,0.82,0.943,6.2,0.0,2.3,13.9,6.00
1999,dipotje01,Jerry Dipoto,31,COL,NL,4,5,.444,4.26,63,0,18,0,0,1,86.2,91,44,41,10,44,4,69,3,0,6,379,137,4.67,1.558,9.5,1.0,4.6,7.2,1.57
1999,doteloc01,Octavio Dotel,25,NYM,NL,8,3,.727,5.38,19,14,1,0,0,0,85.1,69,52,51,12,49,1,85,6,2,3,368,83,4.90,1.383,7.3,1.3,5.2,9.0,1.73
1999,doughji01,Jim Dougherty,31,PIT,NL,0,0,,9.00,2,0,0,0,0,0,2.0,3,3,2,0,3,0,1,0,0,0,12,60,6.63,3.000,13.5,0.0,13.5,4.5,0.33
1999,dreifda01,Darren Dreifort,27,LAD,NL,13,13,.500,4.79,30,29,0,1,1,0,178.2,177,105,95,20,76,2,140,7,4,9,773,90,4.42,1.416,8.9,1.0,3.8,7.1,1.84
1999,durbich01,Chad Durbin,21,KCR,AL,0,0,,0.00,1,0,0,0,0,0,2.1,1,0,0,0,1,0,3,0,0,1,9,,1.85,0.857,3.9,0.0,3.9,11.6,3.00
1999,duvalmi01,Mike Duvall,24,TBD,AL,1,1,.500,4.05,40,0,7,0,0,0,40.0,46,21,18,5,27,1,18,2,1,4,188,122,6.03,1.825,10.4,1.1,6.1,4.1,0.67
1999,ebertde01,Derrin Ebert,22,ATL,NL,0,1,.000,5.63,5,0,3,0,0,1,8.0,9,5,5,2,5,1,4,0,0,0,35,83,7.26,1.750,10.1,2.3,5.6,4.5,0.80
1999,edmonbr01,Brian Edmondson,26,FLA,NL,5,8,.385,5.84,68,0,14,0,0,1,94.0,106,65,61,11,44,5,58,6,0,5,428,74,5.02,1.596,10.1,1.1,4.2,5.6,1.32
1999,eilanda01,Dave Eiland,32,TBD,AL,4,8,.333,5.60,21,15,0,0,0,0,80.1,98,59,50,8,27,1,53,3,1,2,369,88,4.23,1.556,11.0,0.9,3.0,5.9,1.96
1999,elartsc01,Scott Elarton,23,HOU,NL,9,5,.643,3.48,42,15,8,0,0,1,124.0,111,55,48,8,43,0,121,4,0,3,524,129,3.16,1.242,8.1,0.6,3.1,8.8,2.81
1999,eldreca01,Cal Eldred,31,MIL,NL,2,8,.200,7.79,20,15,2,0,0,0,82.0,101,75,71,19,46,0,60,1,1,8,392,58,6.40,1.793,11.1,2.1,5.0,6.6,1.30
1999,embreal01,Alan Embree,29,SFG,NL,3,2,.600,3.38,68,0,13,0,0,0,58.2,42,22,22,6,26,2,53,3,0,3,244,128,4.14,1.159,6.4,0.9,4.0,8.1,2.04
1999,erdosto01,Todd Erdos,25,NYY,AL,0,0,,3.86,4,0,1,0,0,0,7.0,5,4,3,2,4,0,4,0,0,1,31,127,7.42,1.286,6.4,2.6,5.1,5.1,1.00
1999,ericksc01,Scott Erickson,31,BAL,AL,15,12,.556,4.81,34,34,0,6,3,0,230.1,244,127,123,27,99,4,106,11,0,10,995,96,5.17,1.489,9.5,1.1,3.9,4.1,1.07
1999,escobke01,Kelvim Escobar,23,TOR,AL,14,11,.560,5.69,33,30,2,1,0,0,174.0,203,118,110,19,81,2,129,10,1,6,795,86,4.64,1.632,10.5,1.0,4.2,6.7,1.59
1999,estessh01,Shawn Estes,26,SFG,NL,11,11,.500,4.92,32,32,0,1,1,0,203.0,209,121,111,21,112,2,159,5,1,15,914,87,4.64,1.581,9.3,0.9,5.0,7.0,1.42
1999,estraho01,Horacio Estrada,23,MIL,NL,0,0,,7.36,4,0,2,0,0,0,7.1,10,6,6,4,4,0,5,0,0,0,36,64,10.50,1.909,12.3,4.9,4.9,6.1,1.25
1999,eyresc01,Scott Eyre,27,CHW,AL,1,1,.500,7.56,21,0,8,0,0,0,25.0,38,22,21,6,15,2,17,1,0,1,129,66,6.81,2.120,13.7,2.2,5.4,6.1,1.13
1999,falkebr01,Brian Falkenborg,21,BAL,AL,0,0,,0.00,2,0,0,0,0,0,3.0,2,0,0,0,2,0,1,0,0,0,12,,4.47,1.333,6.0,0.0,6.0,3.0,0.50
1999,faltest01,Steve Falteisek,27,MIL,NL,0,0,,7.50,10,0,3,0,0,0,12.0,18,10,10,3,3,0,5,0,0,0,52,62,6.30,1.750,13.5,2.3,2.3,3.8,1.67
1999,farnsky01,Kyle Farnsworth,23,CHC,NL,5,9,.357,5.05,27,21,1,1,1,0,130.0,140,80,73,28,52,1,70,3,1,7,579,89,6.13,1.477,9.7,1.9,3.6,4.8,1.35
1999,fasseje01,Jeff Fassero,36,TOT,AL,5,14,.263,7.20,37,27,2,0,0,0,156.1,208,135,125,35,83,3,114,4,0,9,751,69,6.26,1.861,12.0,2.0,4.8,6.6,1.37
1999,fasseje01,Jeff Fassero,36,SEA,AL,4,14,.222,7.38,30,24,1,0,0,0,139.0,188,123,114,34,73,3,101,4,0,7,669,67,6.52,1.878,12.2,2.2,4.7,6.5,1.38
1999,fasseje01,Jeff Fassero,36,TEX,AL,1,0,1.000,5.71,7,3,1,0,0,0,17.1,20,12,11,1,10,0,13,0,0,2,82,90,4.11,1.731,10.4,0.5,5.2,6.8,1.30
1999,fernaal01,Alex Fernandez,29,FLA,NL,7,8,.467,3.38,24,24,0,1,0,0,141.0,135,60,53,10,41,1,91,4,0,2,590,127,3.72,1.248,8.6,0.6,2.6,5.8,2.22
1999,fettemi01,Mike Fetters,34,BAL,AL,1,0,1.000,5.81,27,0,10,0,0,0,31.0,35,23,20,5,22,2,22,2,1,1,151,81,6.13,1.839,10.2,1.5,6.4,6.4,1.00
1999,finlech01,Chuck Finley,36,ANA,AL,12,11,.522,4.43,33,33,0,1,0,0,213.1,197,117,105,23,94,2,200,8,0,15,913,109,4.09,1.364,8.3,1.0,4.0,8.4,2.13
1999,floribr01,Bryce Florie,29,TOT,AL,4,1,.800,4.65,41,5,10,0,0,0,81.1,94,50,42,8,35,5,65,2,0,8,368,107,4.18,1.586,10.4,0.9,3.9,7.2,1.86
1999,floribr01,Bryce Florie,29,DET,AL,2,1,.667,4.56,27,3,6,0,0,0,51.1,61,31,26,6,20,2,40,1,0,4,234,108,4.32,1.578,10.7,1.1,3.5,7.0,2.00
1999,floribr01,Bryce Florie,29,BOS,AL,2,0,1.000,4.80,14,2,4,0,0,0,30.0,33,19,16,2,15,3,25,1,0,4,134,106,3.93,1.600,9.9,0.6,4.5,7.5,1.67
1999,fossato01,Tony Fossas,41,NYY,AL,0,0,,36.00,5,0,0,0,0,0,1.0,6,4,4,1,1,1,0,0,0,0,10,17,19.13,7.000,54.0,9.0,9.0,0.0,0.00
1999,foulkke01,Keith Foulke,26,CHW,AL,3,3,.500,2.22,67,0,31,0,0,9,105.1,72,28,26,11,21,4,123,3,0,1,411,222,2.84,0.883,6.2,0.9,1.8,10.5,5.86
1999,foxch02,Chad Fox,28,MIL,NL,0,0,,10.80,6,0,2,0,0,0,6.2,11,8,8,1,4,0,12,1,1,1,36,44,3.73,2.250,14.9,1.4,5.4,16.2,3.00
1999,francjo01,John Franco,38,NYM,NL,0,2,.000,2.88,46,0,34,0,0,19,40.2,40,14,13,1,19,1,41,2,0,0,182,155,2.99,1.451,8.9,0.2,4.2,9.1,2.16
1999,francma01,Matt Franco,29,NYM,NL,0,0,,13.50,2,0,2,0,0,0,1.1,3,2,2,1,3,0,2,0,0,0,10,41,16.63,4.500,20.3,6.8,20.3,13.5,0.67
1999,frankry01,Ryan Franklin,26,SEA,AL,0,0,,4.76,6,0,2,0,0,0,11.1,10,6,6,2,8,1,6,1,0,0,51,107,6.75,1.588,7.9,1.6,6.4,4.8,0.75
1999,frascjo01,John Frascatore,29,TOT,MLB,8,5,.615,3.73,59,0,24,0,0,1,70.0,73,32,29,11,21,8,37,2,0,5,297,128,5.11,1.343,9.4,1.4,2.7,4.8,1.76
1999,frascjo01,John Frascatore,29,ARI,NL,1,4,.200,4.09,26,0,10,0,0,0,33.0,31,16,15,6,12,4,15,1,0,0,136,113,5.77,1.303,8.5,1.6,3.3,4.1,1.25
1999,frascjo01,John Frascatore,29,TOR,AL,7,1,.875,3.41,33,0,14,0,0,1,37.0,42,16,14,5,9,4,22,1,0,5,161,144,4.51,1.378,10.2,1.2,2.2,5.4,2.44
1999,fussech01,Chris Fussell,23,KCR,AL,0,5,.000,7.39,17,8,3,0,0,2,56.0,72,51,46,9,36,3,37,5,0,6,265,68,6.10,1.929,11.6,1.4,5.8,5.9,1.03
1999,fyhrimi01,Mike Fyhrie,29,ANA,AL,0,4,.000,5.05,16,7,5,0,0,0,51.2,61,32,29,8,21,1,26,0,0,0,235,96,5.36,1.587,10.6,1.4,3.7,4.5,1.24
1999,gaettga01,Gary Gaetti,40,CHC,NL,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,1,1,0,1,0,0,0,6,33,17.13,3.000,18.0,9.0,9.0,9.0,1.00
1999,gagneer01,Eric Gagne,23,LAD,NL,1,1,.500,2.10,5,5,0,0,0,0,30.0,18,8,7,3,15,0,30,0,0,1,119,207,3.93,1.100,5.4,0.9,4.5,9.0,2.00
1999,gailled01,Eddie Gaillard,28,TBD,AL,1,0,1.000,2.08,8,0,1,0,0,0,8.2,12,9,2,1,4,0,7,1,0,0,43,245,4.75,1.846,12.5,1.0,4.2,7.3,1.75
1999,garceri01,Rich Garces,28,BOS,AL,5,1,.833,1.55,30,0,4,0,0,2,40.2,25,9,7,1,18,1,33,0,0,0,164,326,3.16,1.057,5.5,0.2,4.0,7.3,1.83
1999,garcifr03,Freddy Garcia,22,SEA,AL,17,8,.680,4.07,33,33,0,2,1,0,201.1,205,96,91,18,90,4,170,10,3,12,888,122,4.10,1.465,9.2,0.8,4.0,7.6,1.89
1999,garcimi03,Mike Garcia,31,PIT,NL,1,0,1.000,1.29,7,0,2,0,0,0,7.0,2,1,1,1,3,0,9,0,0,0,25,376,3.71,0.714,2.6,1.3,3.9,11.6,3.00
1999,gardnma01,Mark Gardner,37,SFG,NL,5,11,.313,6.47,29,21,2,1,0,0,139.0,142,103,100,27,57,2,86,8,1,3,613,66,5.82,1.432,9.2,1.7,3.7,5.6,1.51
1999,giovaed01,Ed Giovanola,30,SDP,NL,0,0,,0.00,1,0,1,0,0,0,1.1,1,0,0,0,2,0,0,0,0,0,7,,7.63,2.250,6.8,0.0,13.5,0.0,0.00
1999,glavito02,Tom Glavine,33,ATL,NL,14,11,.560,4.12,35,35,0,2,0,0,234.0,259,115,107,18,83,14,138,4,0,2,1023,109,4.07,1.462,10.0,0.7,3.2,5.3,1.66
1999,glovega01,Gary Glover,22,TOR,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,3,,6.13,1.000,0.0,0.0,9.0,0.0,0.00
1999,glynnry01,Ryan Glynn,24,TEX,AL,2,4,.333,7.24,13,10,2,0,0,0,54.2,71,46,44,10,35,0,39,1,1,3,262,70,6.06,1.939,11.7,1.6,5.8,6.4,1.11
1999,gomeswa01,Wayne Gomes,26,PHI,NL,5,5,.500,4.26,73,0,58,0,0,19,74.0,70,38,35,5,56,2,58,2,1,3,341,113,4.80,1.703,8.5,0.6,6.8,7.1,1.04
1999,goodedw01,Dwight Gooden,34,CLE,AL,3,4,.429,6.26,26,22,0,0,0,0,115.0,127,90,80,18,67,3,88,9,0,4,532,80,5.62,1.687,9.9,1.4,5.2,6.9,1.31
1999,gordoto01,Tom Gordon,31,BOS,AL,0,2,.000,5.60,21,0,15,0,0,11,17.2,17,11,11,2,12,2,24,1,0,0,82,91,4.10,1.642,8.7,1.0,6.1,12.2,2.00
1999,gracemi02,Mike Grace,29,PHI,NL,1,4,.200,7.69,27,5,1,0,0,0,55.0,80,48,47,5,30,0,28,6,0,4,273,63,5.26,2.000,13.1,0.8,4.9,4.6,0.93
1999,grahejo01,Joe Grahe,31,PHI,NL,1,4,.200,3.86,13,5,4,0,0,0,32.2,40,16,14,1,17,0,16,3,1,2,153,126,4.39,1.745,11.0,0.3,4.7,4.4,0.94
1999,gratebe01,Beiker Graterol,24,DET,AL,0,1,.000,15.75,1,1,0,0,0,0,4.0,4,7,7,3,4,1,2,0,0,0,20,33,14.88,2.000,9.0,6.8,9.0,4.5,0.50
1999,graveda01,Danny Graves,25,CIN,NL,8,7,.533,3.08,75,0,56,0,0,27,111.0,90,42,38,10,49,4,69,2,0,3,454,152,4.44,1.252,7.3,0.8,4.0,5.6,1.41
1999,greenri02,Rick Greene,28,CIN,NL,0,0,,4.76,1,0,0,0,0,0,5.2,7,4,3,2,1,0,3,0,0,0,25,103,7.19,1.412,11.1,3.2,1.6,4.8,3.00
1999,grimsja01,Jason Grimsley,31,NYY,AL,7,2,.778,3.60,55,0,25,0,0,1,75.0,66,39,30,7,40,5,49,4,0,8,336,130,4.80,1.413,7.9,0.8,4.8,5.9,1.23
1999,groombu01,Buddy Groom,33,OAK,AL,3,2,.600,5.09,76,0,6,0,0,0,46.0,48,29,26,1,18,5,32,1,1,2,196,91,3.26,1.435,9.4,0.2,3.5,6.3,1.78
1999,grosski01,Kip Gross,34,BOS,AL,0,2,.000,7.82,11,1,7,0,0,0,12.2,15,11,11,3,8,2,9,3,0,1,64,66,7.40,1.816,10.7,2.1,5.7,6.4,1.13
1999,guarded01,Eddie Guardado,28,MIN,AL,2,5,.286,4.50,63,0,13,0,0,2,48.0,37,24,24,6,25,4,50,2,0,0,197,113,4.36,1.292,6.9,1.1,4.7,9.4,2.00
1999,gundeer01,Eric Gunderson,33,TEX,AL,0,0,,7.20,11,0,3,0,0,0,10.0,20,8,8,1,2,0,6,0,0,3,51,73,3.83,2.200,18.0,0.9,1.8,5.4,3.00
1999,guthrma01,Mark Guthrie,33,TOT,MLB,1,3,.250,5.37,57,0,15,0,0,2,58.2,57,38,35,10,24,5,45,2,0,3,254,92,5.15,1.381,8.7,1.5,3.7,6.9,1.88
1999,guthrma01,Mark Guthrie,33,BOS,AL,1,1,.500,5.83,46,0,15,0,0,2,46.1,50,32,30,9,20,3,36,2,0,2,207,87,5.53,1.511,9.7,1.7,3.9,7.0,1.80
1999,guthrma01,Mark Guthrie,33,CHC,NL,0,2,.000,3.65,11,0,0,0,0,0,12.1,7,6,5,1,4,2,9,0,0,1,47,126,3.70,0.892,5.1,0.7,2.9,6.6,2.25
1999,guzmado01,Domingo Guzman,24,SDP,NL,0,1,.000,21.60,7,0,2,0,0,0,5.0,13,12,12,1,3,2,4,0,0,0,33,21,5.93,3.200,23.4,1.8,5.4,7.2,1.33
1999,guzmaju01,Juan Guzman,32,TOT,MLB,11,12,.478,3.74,33,33,0,2,1,0,200.0,194,96,83,28,86,6,155,4,2,12,864,125,4.75,1.400,8.7,1.3,3.9,7.0,1.80
1999,guzmaju01,Juan Guzman,32,BAL,AL,5,9,.357,4.18,21,21,0,1,1,0,122.2,124,63,57,18,65,3,95,3,2,7,544,111,5.16,1.541,9.1,1.3,4.8,7.0,1.46
1999,guzmaju01,Juan Guzman,32,CIN,NL,6,3,.667,3.03,12,12,0,1,0,0,77.1,70,33,26,10,21,3,60,1,0,5,320,155,4.12,1.177,8.1,1.2,2.4,7.0,2.86
1999,hackmlu01,Luther Hackman,24,COL,NL,1,2,.333,10.69,5,3,0,0,0,0,16.0,26,19,19,5,12,0,10,0,0,0,84,55,8.20,2.375,14.6,2.8,6.8,5.6,0.83
1999,halamjo01,John Halama,27,SEA,AL,11,10,.524,4.22,38,24,7,1,1,0,179.0,193,88,84,20,56,3,105,7,0,4,763,118,4.47,1.391,9.7,1.0,2.8,5.3,1.88
1999,hallaro01,Roy Halladay,22,TOR,AL,8,7,.533,3.92,36,18,2,1,1,1,149.1,156,76,65,19,79,1,82,4,0,6,668,125,5.36,1.574,9.4,1.1,4.8,4.9,1.04
1999,hamiljo02,Joey Hamilton,28,TOR,AL,7,8,.467,6.52,22,18,1,0,0,0,98.0,118,73,71,13,39,0,56,3,1,4,440,75,5.00,1.602,10.8,1.2,3.6,5.1,1.44
1999,hamptmi01,Mike Hampton,26,HOU,NL,22,4,.846,2.90,34,34,0,3,2,0,239.0,206,86,77,12,101,2,177,5,0,9,979,155,3.64,1.285,7.8,0.5,3.8,6.7,1.75
1999,haneych01,Chris Haney,30,CLE,AL,0,2,.000,4.69,13,4,1,0,0,0,40.1,43,22,21,3,16,0,22,3,0,0,178,107,4.42,1.463,9.6,0.7,3.6,4.9,1.38
1999,hansegr01,Greg Hansell,28,PIT,NL,1,3,.250,3.89,33,0,9,0,0,0,39.1,42,20,17,5,11,3,34,3,0,2,168,120,4.13,1.347,9.6,1.1,2.5,7.8,3.09
1999,harikti01,Tim Harikkala,27,BOS,AL,1,1,.500,6.23,7,0,2,0,0,0,13.0,15,9,9,0,6,1,7,1,0,1,58,82,3.67,1.615,10.4,0.0,4.2,4.8,1.17
1999,harnipe01,Pete Harnisch,32,CIN,NL,16,10,.615,3.68,33,33,0,2,2,0,198.1,190,86,81,25,57,2,120,5,0,3,833,127,4.50,1.245,8.6,1.1,2.6,5.4,2.11
1999,harrire01,Reggie Harris,30,MIL,NL,0,0,,3.00,8,0,2,0,0,0,12.0,8,4,4,1,7,0,11,2,0,2,53,155,4.63,1.250,6.0,0.8,5.3,8.3,1.57
1999,harvich01,Chad Harville,22,OAK,AL,0,2,.000,6.91,15,0,8,0,0,0,14.1,18,11,11,2,10,1,15,0,1,3,69,68,4.95,1.953,11.3,1.3,6.3,9.4,1.50
1999,hasegsh01,Shigetoshi Hasegawa,30,ANA,AL,4,6,.400,4.91,64,1,26,0,0,2,77.0,80,45,42,14,34,2,44,2,0,4,333,99,5.76,1.481,9.4,1.6,4.0,5.1,1.29
1999,hawkila01,LaTroy Hawkins,26,MIN,AL,10,14,.417,6.66,33,33,0,1,0,0,174.1,238,136,129,29,60,2,103,1,0,9,803,76,5.16,1.709,12.3,1.5,3.1,5.3,1.72
1999,hayneji01,Jimmy Haynes,26,OAK,AL,7,12,.368,6.34,30,25,2,0,0,0,142.0,158,112,100,21,80,3,93,2,2,7,652,72,5.48,1.676,10.0,1.3,5.1,5.9,1.16
1999,heiseri01,Rick Heiserman,26,STL,NL,0,0,,8.31,3,0,0,0,0,0,4.1,8,4,4,2,4,0,4,0,0,2,24,60,10.06,2.769,16.6,4.2,8.3,8.3,1.00
1999,helliri01,Rick Helling,28,TEX,AL,13,11,.542,4.84,35,35,0,3,0,0,219.1,228,127,118,41,85,5,131,6,0,8,943,105,5.61,1.427,9.4,1.7,3.5,5.4,1.54
1999,henrybu01,Butch Henry,30,SEA,AL,2,0,1.000,5.04,7,4,0,0,0,0,25.0,30,15,14,1,10,0,15,2,0,0,112,100,3.89,1.600,10.8,0.4,3.6,5.4,1.50
1999,henrydo01,Doug Henry,35,HOU,NL,2,3,.400,4.65,35,0,17,0,0,2,40.2,45,24,21,8,24,0,36,3,0,0,188,97,5.91,1.697,10.0,1.8,5.3,8.0,1.50
1999,hentgpa01,Pat Hentgen,30,TOR,AL,11,12,.478,4.79,34,34,0,1,0,0,199.0,225,115,106,32,65,1,118,3,1,8,869,102,5.06,1.457,10.2,1.4,2.9,5.3,1.82
1999,heredfe01,Felix Heredia,24,CHC,NL,3,1,.750,4.85,69,0,15,0,0,1,52.0,56,35,28,7,25,2,50,1,0,2,237,93,4.46,1.558,9.7,1.2,4.3,8.7,2.00
1999,heredgi01,Gil Heredia,33,OAK,AL,13,8,.619,4.81,33,33,0,1,0,0,200.1,228,119,107,22,34,4,117,8,1,2,852,95,4.02,1.308,10.2,1.0,1.5,5.3,3.44
1999,hergema01,Matt Herges,29,LAD,NL,0,2,.000,4.07,17,0,9,0,0,0,24.1,24,13,11,5,8,0,18,1,0,0,104,107,5.44,1.315,8.9,1.8,3.0,6.7,2.25
1999,hermadu01,Dustin Hermanson,26,MON,NL,9,14,.391,4.20,34,34,0,0,0,0,216.1,225,110,101,20,69,4,145,7,1,4,928,107,4.05,1.359,9.4,0.8,2.9,6.0,2.10
1999,hernali01,Livan Hernandez,24,TOT,NL,8,12,.400,4.64,30,30,0,2,0,0,199.2,227,110,103,23,76,5,144,2,2,2,886,93,4.36,1.518,10.2,1.0,3.4,6.5,1.89
1999,hernali01,Livan Hernandez,24,FLA,NL,5,9,.357,4.76,20,20,0,2,0,0,136.0,161,78,72,17,55,3,97,2,1,2,612,90,4.59,1.588,10.7,1.1,3.6,6.4,1.76
1999,hernali01,Livan Hernandez,24,SFG,NL,3,3,.500,4.38,10,10,0,0,0,0,63.2,66,32,31,6,21,2,47,0,1,0,274,99,3.87,1.366,9.3,0.8,3.0,6.6,2.24
1999,hernaor01,Orlando Hernandez,33,NYY,AL,17,9,.654,4.12,33,33,0,2,1,0,214.1,187,108,98,24,87,2,157,8,0,4,910,114,4.45,1.278,7.9,1.0,3.7,6.6,1.80
1999,hernaro01,Roberto Hernandez,34,TBD,AL,2,3,.400,3.07,72,0,66,0,0,43,73.1,68,27,25,1,33,1,69,4,0,3,321,161,2.94,1.377,8.3,0.1,4.1,8.5,2.09
1999,hershor01,Orel Hershiser,40,NYM,NL,13,12,.520,4.58,32,32,0,0,0,0,179.0,175,92,91,14,77,2,89,11,0,6,776,97,4.63,1.408,8.8,0.7,3.9,4.5,1.16
1999,hiljuer01,Erik Hiljus,26,DET,AL,0,0,,5.19,6,0,0,0,0,0,8.2,7,5,5,2,5,0,1,0,0,0,35,97,7.63,1.385,7.3,2.1,5.2,1.0,0.20
1999,hillke01,Ken Hill,33,ANA,AL,4,11,.267,4.77,26,22,2,0,0,0,128.1,129,72,68,14,76,1,76,4,0,5,569,101,5.24,1.597,9.0,1.0,5.3,5.3,1.00
1999,hinchbr01,Brett Hinchliffe,24,SEA,AL,0,4,.000,8.80,11,4,2,0,0,0,30.2,41,31,30,10,21,0,14,4,0,2,153,57,8.91,2.022,12.0,2.9,6.2,4.1,0.67
1999,hitchst01,Sterling Hitchcock,28,SDP,NL,12,14,.462,4.11,33,33,0,1,0,0,205.2,202,99,94,29,76,6,194,5,2,15,892,102,4.26,1.352,8.8,1.3,3.3,8.5,2.55
1999,hoffmtr01,Trevor Hoffman,31,SDP,NL,2,3,.400,2.14,64,0,54,0,0,40,67.1,48,23,16,5,15,2,73,0,0,4,263,198,2.60,0.936,6.4,0.7,2.0,9.8,4.87
1999,holmeda01,Darren Holmes,33,ARI,NL,4,3,.571,3.70,44,0,9,0,0,0,48.2,50,21,20,3,25,8,35,1,2,0,219,124,4.10,1.541,9.2,0.6,4.6,6.5,1.40
1999,holtch01,Chris Holt,27,HOU,NL,5,13,.278,4.66,32,26,2,0,0,1,164.0,193,92,85,12,57,1,115,8,0,5,720,96,3.87,1.524,10.6,0.7,3.1,6.3,2.02
