year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1990,drabedo01,Doug Drabek,27,PIT,NL,22,6,.786,2.76,33,33,0,9,3,0,231.1,190,78,71,15,56,2,131,3,0,6,918,131,3.28,1.063,7.4,0.6,2.2,5.1,2.34
1990,drummti01,Tim Drummond,25,MIN,AL,3,5,.375,4.35,35,4,14,0,0,1,91.0,104,46,44,8,36,1,49,1,0,2,399,96,4.09,1.538,10.3,0.8,3.6,4.8,1.36
1990,duboibr01,Brian Dubois,25,DET,AL,3,5,.375,5.09,12,11,0,0,0,0,58.1,70,37,33,9,22,1,34,1,1,5,255,79,4.83,1.577,10.8,1.4,3.4,5.2,1.55
1990,dunnemi01,Mike Dunne,27,SDP,NL,0,3,.000,5.65,10,6,0,0,0,0,28.2,28,21,18,4,17,0,15,0,1,4,134,69,5.35,1.570,8.8,1.3,5.3,4.7,0.88
1990,eavega01,Gary Eave,26,SEA,AL,0,3,.000,4.20,8,5,1,0,0,0,30.0,27,16,14,5,20,1,16,2,0,0,134,94,6.11,1.567,8.1,1.5,6.0,4.8,0.80
1990,eckerde01,Dennis Eckersley,35,OAK,AL,4,2,.667,0.61,63,0,61,0,0,48,73.1,41,9,5,2,4,1,73,0,0,0,262,603,1.34,0.614,5.0,0.2,0.5,9.0,18.25
1990,edensto01,Tom Edens,29,MIL,AL,4,5,.444,4.45,35,6,9,0,0,2,89.0,89,52,44,8,33,3,40,4,0,1,387,88,4.32,1.371,9.0,0.8,3.3,4.0,1.21
1990,edwarwa01,Wayne Edwards,26,CHW,AL,5,3,.625,3.22,42,5,8,0,0,2,95.0,81,39,34,6,41,2,63,3,0,1,396,120,3.69,1.284,7.7,0.6,3.9,6.0,1.54
1990,eichhma01,Mark Eichhorn,29,CAL,AL,2,5,.286,3.08,60,0,40,0,0,13,84.2,98,36,29,2,23,0,69,6,0,2,374,124,2.51,1.429,10.4,0.2,2.4,7.3,3.00
1990,eilanda01,Dave Eiland,23,NYY,AL,2,1,.667,3.56,5,5,0,0,0,0,30.1,31,14,12,2,5,0,16,0,0,0,127,113,3.10,1.187,9.2,0.6,1.5,4.7,3.20
1990,elvirna01,Narciso Elvira,22,MIL,AL,0,0,,5.40,4,0,2,0,0,0,5.0,6,3,3,0,5,0,6,0,0,0,25,77,3.41,2.200,10.8,0.0,9.0,10.8,1.20
1990,encarlu01,Luis Encarnacion,26,KCR,AL,0,0,,7.84,4,0,2,0,0,0,10.1,14,10,9,1,4,0,8,0,0,1,49,51,3.68,1.742,12.2,0.9,3.5,7.0,2.00
1990,ericksc01,Scott Erickson,22,MIN,AL,8,4,.667,2.87,19,17,1,1,0,0,113.0,108,49,36,9,51,4,53,5,0,3,485,145,4.39,1.407,8.6,0.7,4.1,4.2,1.04
1990,farmeho01,Howard Farmer,23,MON,NL,0,3,.000,7.04,6,4,0,0,0,0,23.0,26,18,18,9,10,1,14,0,0,1,99,53,7.98,1.565,10.2,3.5,3.9,5.5,1.40
1990,farrst01,Steve Farr,33,KCR,AL,13,7,.650,1.98,57,6,20,1,1,1,127.0,99,32,28,6,48,9,94,5,0,2,515,194,3.19,1.157,7.0,0.4,3.4,6.7,1.96
1990,farrejo03,John Farrell,27,CLE,AL,4,5,.444,4.28,17,17,0,1,0,0,96.2,108,49,46,10,33,1,44,1,0,1,418,92,4.30,1.459,10.1,0.9,3.1,4.1,1.33
1990,fernaal01,Alex Fernandez,20,CHW,AL,5,5,.500,3.80,13,13,0,3,0,0,87.2,89,40,37,6,34,0,61,3,0,1,378,102,3.57,1.403,9.1,0.6,3.5,6.3,1.79
1990,fernasi01,Sid Fernandez,27,NYM,NL,9,14,.391,3.46,30,30,0,2,1,0,179.1,130,79,69,18,67,4,181,5,0,1,735,109,3.30,1.099,6.5,0.9,3.4,9.1,2.70
1990,fettemi01,Mike Fetters,25,CAL,AL,1,1,.500,4.12,26,2,10,0,0,1,67.2,77,33,31,9,20,0,35,2,0,3,291,93,4.48,1.433,10.2,1.2,2.7,4.7,1.75
1990,filerto01,Tom Filer,33,MIL,AL,2,3,.400,6.14,7,4,1,0,0,0,22.0,26,17,15,2,9,0,8,0,0,2,99,64,4.49,1.591,10.6,0.8,3.7,3.3,0.89
1990,filsope01,Pete Filson,31,KCR,AL,0,4,.000,5.91,8,7,0,0,0,0,35.0,42,31,23,6,13,0,9,2,1,0,165,66,5.81,1.571,10.8,1.5,3.3,2.3,0.69
1990,finlech01,Chuck Finley,27,CAL,AL,18,9,.667,2.40,32,32,0,7,2,0,236.0,210,77,63,17,81,3,177,2,0,9,962,158,3.30,1.233,8.0,0.6,3.1,6.8,2.19
1990,fishebr01,Brian Fisher,28,HOU,NL,0,0,,7.20,4,0,3,0,0,0,5.0,9,5,4,1,0,0,1,0,0,0,24,56,5.01,1.800,16.2,1.8,0.0,1.8,
1990,flanami01,Mike Flanagan,38,TOR,AL,2,2,.500,5.31,5,5,0,0,0,0,20.1,28,14,12,3,8,0,5,0,0,0,94,79,5.41,1.770,12.4,1.3,3.5,2.2,0.63
1990,fossato01,Tony Fossas,32,MIL,AL,2,3,.400,6.44,32,0,9,0,0,0,29.1,44,23,21,5,10,2,24,0,0,0,146,61,4.41,1.841,13.5,1.5,3.1,7.4,2.40
1990,francjo01,John Franco,29,NYM,NL,5,3,.625,2.53,55,0,48,0,0,33,67.2,66,22,19,4,21,2,56,0,2,7,287,150,2.85,1.286,8.8,0.5,2.8,7.4,2.67
1990,frasewi01,Willie Fraser,26,CAL,AL,5,4,.556,3.08,45,0,20,0,0,2,76.0,69,29,26,4,24,3,32,0,0,1,315,124,3.60,1.224,8.2,0.5,2.8,3.8,1.33
1990,freemma02,Marvin Freeman,27,TOT,NL,1,2,.333,4.31,25,3,5,0,0,1,48.0,41,24,23,5,17,2,38,5,0,4,207,91,3.95,1.208,7.7,0.9,3.2,7.1,2.24
1990,freemma02,Marvin Freeman,27,PHI,NL,0,2,.000,5.57,16,3,4,0,0,1,32.1,34,21,20,5,14,2,26,3,0,4,147,69,4.79,1.485,9.5,1.4,3.9,7.2,1.86
1990,freemma02,Marvin Freeman,27,ATL,NL,1,0,1.000,1.72,9,0,1,0,0,0,15.2,7,3,3,0,3,0,12,2,0,0,60,239,2.23,0.638,4.0,0.0,1.7,6.9,4.00
1990,freyst01,Steve Frey,26,MON,NL,8,2,.800,2.10,51,0,21,0,0,9,55.2,44,15,13,4,29,6,29,1,0,0,236,175,4.32,1.311,7.1,0.6,4.7,4.7,1.00
1990,frohwto01,Todd Frohwirth,27,PHI,NL,0,1,.000,18.00,5,0,0,0,0,0,1.0,3,2,2,0,6,2,1,0,0,1,12,30,18.81,9.000,27.0,0.0,54.0,9.0,0.17
1990,garceri01,Rich Garces,19,MIN,AL,0,0,,1.59,5,0,3,0,0,2,5.2,4,2,1,0,4,0,1,0,0,0,24,278,4.57,1.412,6.4,0.0,6.4,1.6,0.25
1990,gardimi01,Mike Gardiner,24,SEA,AL,0,2,.000,10.66,5,3,1,0,0,0,12.2,22,17,15,1,5,0,6,2,0,0,66,38,4.54,2.132,15.6,0.7,3.6,4.3,1.20
1990,gardnma01,Mark Gardner,28,MON,NL,7,9,.438,3.42,27,26,1,3,3,0,152.2,129,62,58,13,61,5,135,9,4,2,642,107,3.52,1.245,7.6,0.8,3.6,8.0,2.21
1990,gardnwe01,Wes Gardner,29,BOS,AL,3,7,.300,4.89,34,9,9,0,0,0,77.1,77,43,42,6,35,0,58,2,1,2,340,84,3.75,1.448,9.0,0.7,4.1,6.8,1.66
1990,garresc01,Scott Garrelts,28,SFG,NL,12,11,.522,4.15,31,31,0,4,2,0,182.0,190,91,84,16,70,8,80,3,0,7,786,88,4.28,1.429,9.4,0.8,3.5,4.0,1.14
1990,gibsopa01,Paul Gibson,30,DET,AL,5,4,.556,3.05,61,0,17,0,0,3,97.1,99,36,33,10,44,12,56,1,1,1,422,131,4.38,1.469,9.2,0.9,4.1,5.2,1.27
1990,gideobr01,Brett Gideon,26,MON,NL,0,0,,9.00,1,0,0,0,0,0,1.0,2,1,1,0,4,1,0,0,0,0,8,58,14.81,6.000,18.0,0.0,36.0,0.0,0.00
1990,gilleto02,Tom Gilles,27,TOR,AL,1,0,1.000,6.75,2,0,1,0,0,0,1.1,2,1,1,0,0,0,1,0,0,0,6,78,1.31,1.500,13.5,0.0,0.0,6.8,
1990,glavito02,Tom Glavine,24,ATL,NL,10,12,.455,4.28,33,33,0,1,0,0,214.1,232,111,102,18,78,10,129,1,1,8,929,94,3.80,1.446,9.7,0.8,3.3,5.4,1.65
1990,gleatje01,Jerry Don Gleaton,32,DET,AL,1,3,.250,2.94,57,0,34,0,0,13,82.2,62,27,27,5,25,2,56,3,1,2,325,137,3.26,1.052,6.8,0.5,2.7,6.1,2.24
1990,goodedw01,Dwight Gooden,25,NYM,NL,19,7,.731,3.83,34,34,0,2,1,0,232.2,229,106,99,10,70,3,223,7,3,6,983,98,2.44,1.285,8.9,0.4,2.7,8.6,3.19
1990,gordoto01,Tom Gordon,22,KCR,AL,12,11,.522,3.73,32,32,0,6,1,0,195.1,192,99,81,17,99,1,175,3,0,11,858,103,3.71,1.490,8.8,0.8,4.6,8.1,1.77
1990,gottji01,Jim Gott,30,LAD,NL,3,5,.375,2.90,50,0,24,0,0,3,62.0,59,27,20,5,34,7,44,0,0,4,270,128,4.08,1.500,8.6,0.7,4.9,6.4,1.29
1990,gozzoma01,Mauro Gozzo,24,CLE,AL,0,0,,0.00,2,0,1,0,0,0,3.0,2,0,0,0,2,0,2,0,0,0,13,,3.47,1.333,6.0,0.0,6.0,6.0,1.00
1990,grahejo01,Joe Grahe,22,CAL,AL,3,4,.429,4.98,8,8,0,0,0,0,43.1,51,30,24,3,23,1,25,3,0,1,200,77,4.35,1.708,10.6,0.6,4.8,5.2,1.09
1990,grantma01,Mark Grant,26,TOT,NL,2,3,.400,4.73,59,1,21,0,0,3,91.1,108,53,48,9,37,11,69,1,1,2,411,84,3.83,1.588,10.6,0.9,3.6,6.8,1.86
1990,grantma01,Mark Grant,26,SDP,NL,1,1,.500,4.85,26,0,5,0,0,0,39.0,47,23,21,5,19,8,29,0,1,1,180,80,4.45,1.692,10.8,1.2,4.4,6.7,1.53
1990,grantma01,Mark Grant,26,ATL,NL,1,2,.333,4.64,33,1,16,0,0,3,52.1,61,30,27,4,18,3,40,1,0,1,231,87,3.36,1.510,10.5,0.7,3.1,6.9,2.22
1990,grayje01,Jeff Gray,27,BOS,AL,2,4,.333,4.44,41,0,28,0,0,9,50.2,53,27,25,3,15,3,50,1,0,2,217,92,2.55,1.342,9.4,0.5,2.7,8.9,3.33
1990,greento01,Tommy Greene,23,TOT,NL,3,3,.500,5.08,15,9,1,0,0,0,51.1,50,31,29,8,26,1,21,1,0,1,227,77,5.59,1.481,8.8,1.4,4.6,3.7,0.81
1990,greento01,Tommy Greene,23,ATL,NL,1,0,1.000,8.03,5,2,0,0,0,0,12.1,14,11,11,3,9,0,4,1,0,0,61,52,7.75,1.865,10.2,2.2,6.6,2.9,0.44
1990,greento01,Tommy Greene,23,PHI,NL,2,3,.400,4.15,10,7,1,0,0,0,39.0,36,20,18,5,17,1,17,0,0,1,166,92,4.91,1.359,8.3,1.2,3.9,3.9,1.00
1990,grimsja01,Jason Grimsley,22,PHI,NL,3,2,.600,3.30,11,11,0,0,0,0,57.1,47,21,21,1,43,0,41,2,1,6,255,116,3.96,1.570,7.4,0.2,6.8,6.4,0.95
1990,grosske01,Kevin Gross,29,MON,NL,9,12,.429,4.57,31,26,3,2,1,0,163.1,171,86,83,9,65,7,111,4,1,4,712,80,3.43,1.445,9.4,0.5,3.6,6.1,1.71
1990,grosski01,Kip Gross,25,CIN,NL,0,0,,4.26,5,0,2,0,0,0,6.1,6,3,3,0,2,0,3,0,0,0,25,99,2.81,1.263,8.5,0.0,2.8,4.3,1.50
1990,guantce01,Cecilio Guante,30,CLE,AL,2,3,.400,5.01,26,1,6,0,0,0,46.2,38,26,26,10,18,4,30,3,0,0,197,79,5.66,1.200,7.3,1.9,3.5,5.8,1.67
1990,gubicma01,Mark Gubicza,27,KCR,AL,4,7,.364,4.50,16,16,0,2,0,0,94.0,101,48,47,5,38,4,71,4,1,2,409,86,3.33,1.479,9.7,0.5,3.6,6.8,1.87
1990,guettle01,Lee Guetterman,31,NYY,AL,11,7,.611,3.39,64,0,21,0,0,2,93.0,80,37,35,6,26,7,48,0,1,1,376,117,3.45,1.140,7.7,0.6,2.5,4.6,1.85
1990,gullibi01,Bill Gullickson,31,HOU,NL,10,14,.417,3.82,32,32,0,2,1,0,193.1,221,100,82,21,61,14,73,2,2,3,846,98,4.44,1.459,10.3,1.0,2.8,3.4,1.20
1990,gundeer01,Eric Gunderson,24,SFG,NL,1,2,.333,5.49,7,4,1,0,0,0,19.2,24,14,12,2,11,1,14,0,0,0,94,68,4.38,1.780,11.0,0.9,5.0,6.4,1.27
1990,guthrma01,Mark Guthrie,24,MIN,AL,7,9,.438,3.79,24,21,0,3,1,0,144.2,154,65,61,8,39,3,101,1,0,9,603,110,2.96,1.334,9.6,0.5,2.4,6.3,2.59
1990,habyajo01,John Habyan,26,NYY,AL,0,0,,2.08,6,0,1,0,0,0,8.2,10,2,2,0,2,0,4,1,0,1,37,199,2.92,1.385,10.4,0.0,2.1,4.2,2.00
1990,halldr01,Drew Hall,27,MON,NL,4,7,.364,5.09,42,0,13,0,0,3,58.1,52,35,33,6,29,5,40,0,0,3,254,72,4.27,1.389,8.0,0.9,4.5,6.2,1.38
1990,hammaat01,Atlee Hammaker,32,TOT,NL,4,9,.308,4.36,34,7,8,0,0,0,86.2,85,44,42,8,27,5,44,0,2,4,363,85,3.93,1.292,8.8,0.8,2.8,4.6,1.63
1990,hammaat01,Atlee Hammaker,32,SFG,NL,4,5,.444,4.28,25,6,5,0,0,0,67.1,69,33,32,7,21,4,28,0,1,3,282,86,4.26,1.337,9.2,0.9,2.8,3.7,1.33
1990,hammaat01,Atlee Hammaker,32,SDP,NL,0,4,.000,4.66,9,1,3,0,0,0,19.1,16,11,10,1,6,1,16,0,1,1,81,84,2.76,1.138,7.4,0.5,2.8,7.4,2.67
1990,hammoch01,Chris Hammond,24,CIN,NL,0,2,.000,6.35,3,3,0,0,0,0,11.1,13,9,8,2,12,1,4,0,3,1,56,65,7.57,2.206,10.3,1.6,9.5,3.2,0.33
1990,hansoer01,Erik Hanson,25,SEA,AL,18,9,.667,3.24,33,33,0,5,1,0,236.0,205,88,85,15,68,6,211,2,1,10,964,121,2.74,1.157,7.8,0.6,2.6,8.0,3.10
1990,harkemi01,Mike Harkey,23,CHC,NL,12,6,.667,3.26,27,27,0,2,1,0,173.2,153,71,63,14,59,8,94,7,1,8,728,126,3.91,1.221,7.9,0.7,3.1,4.9,1.59
1990,harnipe01,Pete Harnisch,23,BAL,AL,11,11,.500,4.34,31,31,0,3,0,0,188.2,189,96,91,17,86,5,122,1,2,2,821,88,4.07,1.458,9.0,0.8,4.1,5.8,1.42
1990,harrige01,Gene Harris,25,SEA,AL,1,2,.333,4.74,25,0,12,0,0,0,38.0,31,25,20,5,30,5,43,1,0,2,176,84,4.70,1.605,7.3,1.2,7.1,10.2,1.43
1990,harrigr01,Greg Harris,34,BOS,AL,13,9,.591,4.00,34,30,3,1,0,0,184.1,186,90,82,13,77,7,117,6,1,8,803,102,3.81,1.427,9.1,0.6,3.8,5.7,1.52
1990,harrigr02,Greg Harris,26,SDP,NL,8,8,.500,2.30,73,0,33,0,0,9,117.1,92,35,30,6,49,13,97,4,3,2,488,167,3.17,1.202,7.1,0.5,3.8,7.4,1.98
1990,harrire01,Reggie Harris,21,OAK,AL,1,0,1.000,3.48,16,1,9,0,0,0,41.1,25,16,16,5,21,1,31,2,0,2,168,107,4.55,1.113,5.4,1.1,4.6,6.8,1.48
1990,hartlmi01,Mike Hartley,28,LAD,NL,6,3,.667,2.95,32,6,8,1,1,1,79.1,58,32,26,7,30,2,76,2,0,3,325,126,3.25,1.109,6.6,0.8,3.4,8.6,2.53
1990,harvebr01,Bryan Harvey,27,CAL,AL,4,4,.500,3.22,54,0,47,0,0,25,64.1,45,24,23,4,35,6,82,0,1,7,267,119,2.70,1.244,6.3,0.6,4.9,11.5,2.34
1990,hawkian01,Andy Hawkins,30,NYY,AL,5,12,.294,5.37,28,26,1,2,1,0,157.2,156,101,94,20,82,3,74,2,1,2,692,74,5.12,1.510,8.9,1.1,4.7,4.2,0.90
1990,heatone01,Neal Heaton,30,PIT,NL,12,9,.571,3.45,30,24,2,0,0,0,146.0,143,66,56,17,38,1,68,2,1,4,599,105,4.21,1.240,8.8,1.0,2.3,4.2,1.79
1990,heepda01,Danny Heep,32,BOS,AL,0,0,,9.00,1,0,1,0,0,0,1.0,4,1,1,0,0,0,0,0,0,0,6,62,2.81,4.000,36.0,0.0,0.0,0.0,
1990,henketo01,Tom Henke,32,TOR,AL,2,4,.333,2.17,61,0,58,0,0,32,74.2,58,18,18,8,19,2,75,1,0,6,297,190,3.00,1.031,7.0,1.0,2.3,9.0,3.95
1990,hennemi01,Mike Henneman,28,DET,AL,8,6,.571,3.05,69,0,53,0,0,22,94.1,90,36,32,4,33,12,50,3,0,3,399,131,3.44,1.304,8.6,0.4,3.1,4.8,1.52
1990,hennira01,Randy Hennis,24,HOU,NL,0,0,,0.00,3,1,1,0,0,0,9.2,1,0,0,0,3,0,4,1,0,0,34,,3.22,0.414,0.9,0.0,2.8,3.7,1.33
1990,henrydw01,Dwayne Henry,28,ATL,NL,2,2,.500,5.63,34,0,14,0,0,0,38.1,41,26,24,3,25,0,34,0,1,2,176,72,4.01,1.722,9.6,0.7,5.9,8.0,1.36
1990,hernaxa01,Xavier Hernandez,24,HOU,NL,2,1,.667,4.62,34,1,10,0,0,0,62.1,60,34,32,8,24,5,24,4,0,6,268,81,5.05,1.348,8.7,1.2,3.5,3.5,1.00
1990,hershor01,Orel Hershiser,31,LAD,NL,1,1,.500,4.26,4,4,0,0,0,0,25.1,26,12,12,1,4,0,16,1,1,0,106,88,2.65,1.184,9.2,0.4,1.4,5.7,4.00
1990,heskejo01,Joe Hesketh,31,TOT,MLB,1,6,.143,4.53,45,2,19,0,0,5,59.2,69,35,30,7,25,2,50,1,0,8,269,91,3.96,1.575,10.4,1.1,3.8,7.5,2.00
1990,heskejo01,Joe Hesketh,31,TOT,NL,1,2,.333,5.29,33,0,15,0,0,5,34.0,32,23,20,5,14,1,24,1,0,5,147,77,4.63,1.353,8.5,1.3,3.7,6.4,1.71
1990,heskejo01,Joe Hesketh,31,MON,NL,1,0,1.000,0.00,2,0,0,0,0,0,3.0,2,0,0,0,2,1,3,0,0,0,12,,2.81,1.333,6.0,0.0,6.0,9.0,1.50
1990,heskejo01,Joe Hesketh,31,ATL,NL,0,2,.000,5.81,31,0,15,0,0,5,31.0,30,23,20,5,12,0,21,1,0,5,135,70,4.81,1.355,8.7,1.5,3.5,6.1,1.75
1990,heskejo01,Joe Hesketh,31,BOS,AL,0,4,.000,3.51,12,2,4,0,0,0,25.2,37,12,10,2,11,1,26,0,0,3,122,118,3.08,1.870,13.0,0.7,3.9,9.1,2.36
1990,hetzeer01,Eric Hetzel,26,BOS,AL,1,4,.200,5.91,9,8,1,0,0,0,35.0,39,28,23,3,21,0,20,1,0,2,163,70,4.67,1.714,10.0,0.8,5.4,5.1,0.95
1990,hibbagr01,Greg Hibbard,25,CHW,AL,14,9,.609,3.16,33,33,0,3,1,0,211.0,202,80,74,11,55,2,92,6,1,2,871,122,3.48,1.218,8.6,0.5,2.3,3.9,1.67
1990,hickeke01,Kevin Hickey,34,BAL,AL,1,3,.250,5.13,37,0,9,0,0,1,26.1,26,16,15,3,13,2,17,0,0,1,113,75,4.48,1.481,8.9,1.0,4.4,5.8,1.31
1990,higuete01,Teddy Higuera,32,MIL,AL,11,10,.524,3.76,27,27,0,4,1,0,170.0,167,80,71,16,50,2,129,3,1,2,720,103,3.45,1.276,8.8,0.8,2.6,6.8,2.58
1990,hilldo01,Donnie Hill,29,CAL,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,,3.81,1.000,0.0,0.0,9.0,9.0,1.00
1990,hillke01,Ken Hill,24,STL,NL,5,6,.455,5.49,17,14,1,1,0,0,78.2,79,49,48,7,33,1,58,1,0,5,343,69,3.79,1.424,9.0,0.8,3.8,6.6,1.76
1990,hillesh01,Shawn Hillegas,25,CHW,AL,0,0,,0.79,7,0,3,0,0,0,11.1,4,1,1,0,5,1,5,0,0,2,43,500,3.25,0.794,3.2,0.0,4.0,4.0,1.00
1990,hiltoho01,Howard Hilton,26,STL,NL,0,0,,0.00,2,0,1,0,0,0,3.0,2,0,0,0,3,0,2,0,0,0,14,,4.47,1.667,6.0,0.0,9.0,6.0,0.67
1990,holmabr01,Brian Holman,25,SEA,AL,11,11,.500,4.03,28,28,0,3,0,0,189.2,188,92,85,17,66,2,121,6,2,8,804,97,3.84,1.339,8.9,0.8,3.1,5.7,1.83
1990,holmeda01,Darren Holmes,24,LAD,NL,0,1,.000,5.19,14,0,1,0,0,0,17.1,15,10,10,1,11,3,19,0,0,1,77,73,3.27,1.500,7.8,0.5,5.7,9.9,1.73
1990,holtobr01,Brian Holton,30,BAL,AL,2,3,.400,4.50,33,0,13,0,0,0,58.0,68,31,29,7,21,6,27,0,2,2,257,85,4.53,1.534,10.6,1.1,3.3,4.2,1.29
1990,honeyri01,Rick Honeycutt,36,OAK,AL,2,2,.500,2.70,63,0,13,0,0,7,63.1,46,23,19,2,22,2,38,1,1,1,256,137,3.11,1.074,6.5,0.3,3.1,5.4,1.73
1990,hoovejo02,John Hoover,27,TEX,AL,0,0,,11.57,2,0,1,0,0,0,4.2,8,6,6,0,3,0,0,0,0,0,26,37,4.74,2.357,15.4,0.0,5.8,0.0,0.00
1990,hortori01,Ricky Horton,30,STL,NL,1,1,.500,4.93,32,0,8,0,0,1,42.0,52,25,23,3,22,7,18,1,1,1,193,78,4.52,1.762,11.1,0.6,4.7,3.9,0.82
1990,houghch01,Charlie Hough,42,TEX,AL,12,12,.500,4.07,32,32,0,5,0,0,218.2,190,108,99,24,119,2,114,11,0,4,950,96,4.98,1.413,7.8,1.0,4.9,4.7,0.96
1990,howelja01,Jay Howell,34,LAD,NL,5,5,.500,2.18,45,0,35,0,0,16,66.0,59,17,16,5,20,3,59,6,1,4,271,170,3.19,1.197,8.0,0.7,2.7,8.0,2.95
1990,howelke01,Ken Howell,29,PHI,NL,8,7,.533,4.64,18,18,0,2,0,0,106.2,106,60,55,12,49,6,70,3,0,8,467,82,4.42,1.453,8.9,1.0,4.1,5.9,1.43
1990,huismma01,Mark Huismann,32,PIT,NL,1,0,1.000,9.00,2,0,0,0,0,0,3.0,6,5,3,2,1,0,2,1,0,1,15,46,12.14,2.333,18.0,6.0,3.0,6.0,2.00
1990,hurstbr01,Bruce Hurst,32,SDP,NL,11,9,.550,3.14,33,33,0,9,4,0,223.2,188,85,78,21,63,5,162,1,1,7,903,122,3.44,1.122,7.6,0.8,2.5,6.5,2.57
1990,innisje01,Jeff Innis,27,NYM,NL,1,3,.250,2.39,18,0,12,0,0,1,26.1,19,9,7,4,10,3,12,1,1,1,104,160,5.12,1.101,6.5,1.4,3.4,4.1,1.20
1990,irvinda01,Daryl Irvine,25,BOS,AL,1,1,.500,4.67,11,0,6,0,0,0,17.1,15,10,9,0,10,3,9,0,1,1,75,89,3.50,1.442,7.8,0.0,5.2,4.7,0.90
1990,jacksda02,Danny Jackson,28,CIN,NL,6,6,.500,3.61,22,21,1,0,0,0,117.1,119,54,47,11,40,4,76,2,1,3,499,111,3.81,1.355,9.1,0.8,3.1,5.8,1.90
1990,jacksmi02,Michael Jackson,25,SEA,AL,5,7,.417,4.54,63,0,28,0,0,3,77.1,64,42,39,8,44,12,69,2,2,9,338,87,4.15,1.397,7.4,0.9,5.1,8.0,1.57
1990,jeffcmi01,Mike Jeffcoat,30,TEX,AL,5,6,.455,4.47,44,12,11,1,0,5,110.2,122,57,55,12,28,5,58,2,0,1,466,88,3.98,1.355,9.9,1.0,2.3,4.7,2.07
1990,johnsda04,Dave Johnson,30,BAL,AL,13,9,.591,4.10,30,29,0,3,0,0,180.0,196,83,82,30,43,2,68,3,2,1,758,93,4.99,1.328,9.8,1.5,2.2,3.4,1.58
1990,johnsra05,Randy Johnson,26,SEA,AL,14,11,.560,3.65,33,33,0,5,2,0,219.2,174,103,89,26,120,2,194,5,2,4,944,108,4.29,1.338,7.1,1.1,4.9,7.9,1.62
1990,jonesba01,Barry Jones,27,CHW,AL,11,4,.733,2.31,65,0,9,0,0,1,74.0,62,20,19,2,33,7,45,1,1,0,310,167,3.32,1.284,7.5,0.2,4.0,5.5,1.36
1990,jonesdo01,Doug Jones,33,CLE,AL,5,5,.500,2.56,66,0,64,0,0,43,84.1,66,26,24,5,22,4,55,2,0,2,331,154,3.13,1.043,7.0,0.5,2.3,5.9,2.50
1990,jonesji02,Jimmy Jones,26,NYY,AL,1,2,.333,6.30,17,7,9,0,0,0,50.0,72,42,35,8,23,0,25,1,0,3,238,63,5.33,1.900,13.0,1.4,4.1,4.5,1.09
1990,jonesti02,Tim Jones,27,STL,NL,0,0,,6.75,1,0,1,0,0,0,1.1,1,2,1,0,2,0,0,0,0,0,8,73,7.31,2.250,6.8,0.0,13.5,0.0,0.00
1990,kaiseje01,Jeff Kaiser,29,CLE,AL,0,0,,3.55,5,0,0,0,0,0,12.2,16,5,5,2,7,1,9,0,0,0,60,114,5.10,1.816,11.4,1.4,5.0,6.4,1.29
1990,kerfech01,Charlie Kerfeld,26,TOT,NL,3,3,.500,6.62,30,0,11,0,0,2,34.0,40,28,25,2,29,4,31,0,0,1,168,62,4.31,2.029,10.6,0.5,7.7,8.2,1.07
1990,kerfech01,Charlie Kerfeld,26,HOU,NL,0,2,.000,16.20,5,0,1,0,0,0,3.1,9,6,6,0,6,1,4,0,0,1,25,26,5.81,4.500,24.3,0.0,16.2,10.8,0.67
1990,kerfech01,Charlie Kerfeld,26,ATL,NL,3,1,.750,5.58,25,0,10,0,0,2,30.2,31,22,19,2,23,3,27,0,0,0,143,73,4.14,1.761,9.1,0.6,6.8,7.9,1.17
1990,keyji01,Jimmy Key,29,TOR,AL,13,7,.650,4.25,27,27,0,0,0,0,154.2,169,79,73,20,22,2,88,1,1,0,636,97,3.80,1.235,9.8,1.2,1.3,5.1,4.00
1990,kieckda01,Dana Kiecker,29,BOS,AL,8,9,.471,3.97,32,25,3,0,0,0,152.0,145,74,67,7,54,2,93,9,1,9,641,103,3.43,1.309,8.6,0.4,3.2,5.5,1.72
1990,kilgupa01,Paul Kilgus,28,TOR,AL,0,0,,6.06,11,0,4,0,0,0,16.1,19,11,11,2,7,1,7,1,0,0,74,69,5.01,1.592,10.5,1.1,3.9,3.9,1.00
1990,kinger01,Eric King,26,CHW,AL,12,4,.750,3.28,25,25,0,2,2,0,151.0,135,59,55,10,40,0,70,6,3,2,623,117,3.66,1.159,8.0,0.6,2.4,4.2,1.75
1990,kinzema01,Matt Kinzer,27,DET,AL,0,0,,16.20,1,0,1,0,0,0,1.2,3,3,3,0,3,0,1,0,0,0,11,30,7.01,3.600,16.2,0.0,16.2,5.4,0.33
1990,kippebo01,Bob Kipper,25,PIT,NL,5,2,.714,3.02,41,1,7,0,0,3,62.2,44,24,21,7,26,1,35,3,5,1,260,120,4.53,1.117,6.3,1.0,3.7,5.0,1.35
