year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1973,grimsro02,Ross Grimsley,23,CIN,NL,13,10,.565,3.23,38,36,1,8,1,1,242.1,245,96,87,24,68,11,90,0,3,4,1009,106,3.95,1.292,9.1,0.9,2.5,3.3,1.32
1973,gulledo01,Don Gullett,22,CIN,NL,18,8,.692,3.51,45,30,12,7,4,2,228.1,198,95,89,24,69,8,153,3,2,3,942,97,3.54,1.169,7.8,0.9,2.7,6.0,2.22
1973,gurala01,Larry Gura,25,CHC,NL,2,4,.333,4.87,21,7,6,0,0,0,64.2,79,39,35,10,11,0,43,1,0,1,282,81,3.80,1.392,11.0,1.4,1.5,6.0,3.91
1973,hallto01,Tom Hall,25,CIN,NL,8,5,.615,3.47,54,7,22,0,0,8,103.2,74,43,40,13,48,10,96,0,0,0,424,99,3.73,1.177,6.4,1.1,4.2,8.3,2.00
1973,hamilda01,Dave Hamilton,25,OAK,AL,6,4,.600,4.39,16,11,1,1,0,0,69.2,74,37,34,8,24,0,34,1,0,1,296,81,4.16,1.407,9.6,1.0,3.1,4.4,1.42
1973,handri01,Rich Hand,24,TOT,AL,6,6,.500,4.39,24,13,7,1,0,0,96.1,107,58,47,7,40,5,33,3,0,3,434,83,4.16,1.526,10.0,0.7,3.7,3.1,0.83
1973,handri01,Rich Hand,24,TEX,AL,2,3,.400,5.40,8,7,1,1,0,0,41.2,49,29,25,2,19,5,14,2,0,1,195,69,4.03,1.632,10.6,0.4,4.1,3.0,0.74
1973,handri01,Rich Hand,24,CAL,AL,4,3,.571,3.62,16,6,6,0,0,0,54.2,58,29,22,5,21,0,19,1,0,2,239,98,4.27,1.445,9.5,0.8,3.5,3.1,0.90
1973,handsbi01,Bill Hands,33,MIN,AL,7,10,.412,3.49,39,15,17,3,1,2,142.0,138,69,55,14,41,2,78,2,0,5,599,113,3.66,1.261,8.7,0.9,2.6,4.9,1.90
1973,harriro01,Roric Harrison,26,ATL,NL,11,8,.579,4.16,38,22,12,3,0,5,177.1,161,90,82,15,98,6,130,3,1,9,778,95,3.91,1.461,8.2,0.8,5.0,6.6,1.33
1973,hasslan01,Andy Hassler,21,CAL,AL,0,4,.000,3.69,7,4,1,1,0,0,31.2,33,23,13,0,19,0,19,3,1,2,150,96,3.45,1.642,9.4,0.0,5.4,5.4,1.00
1973,henniph01,Phil Hennigan,27,NYM,NL,0,4,.000,6.23,30,0,17,0,0,3,43.1,50,30,30,6,16,6,22,1,0,3,195,59,4.53,1.523,10.4,1.2,3.3,4.6,1.38
1973,henniri01,Rick Henninger,25,TEX,AL,1,0,1.000,2.74,6,2,1,0,0,0,23.0,23,8,7,1,11,0,6,0,0,3,102,138,4.04,1.478,9.0,0.4,4.3,2.3,0.55
1973,hernara01,Ramon Hernandez,32,PIT,NL,4,5,.444,2.41,59,0,33,0,0,11,89.2,71,27,24,5,25,8,64,4,1,1,361,147,2.83,1.071,7.1,0.5,2.5,6.4,2.56
1973,heydegr01,Greg Heydeman,21,LAD,NL,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,1,0,1,1,0,2,11,95,4.57,1.500,9.0,0.0,4.5,4.5,1.00
1973,hilgeto01,Tom Hilgendorf,31,CLE,AL,5,3,.625,3.14,48,1,21,1,0,6,94.2,87,38,33,9,36,6,58,3,0,6,403,126,3.81,1.299,8.3,0.9,3.4,5.5,1.61
1973,hillejo01,John Hiller,30,DET,AL,10,5,.667,1.44,65,0,60,0,0,38,125.1,89,21,20,7,39,7,124,0,0,1,498,283,2.25,1.021,6.4,0.5,2.8,8.9,3.18
1973,hoernjo01,Joe Hoerner,36,TOT,MLB,4,2,.667,5.63,42,0,14,0,0,6,32.0,45,20,20,1,17,5,25,0,0,0,156,73,3.00,1.938,12.7,0.3,4.8,7.0,1.47
1973,hoernjo01,Joe Hoerner,36,ATL,NL,2,2,.500,6.39,20,0,5,0,0,2,12.2,17,9,9,1,4,0,10,0,0,0,56,64,2.96,1.658,12.1,0.7,2.8,7.1,2.50
1973,hoernjo01,Joe Hoerner,36,KCR,AL,2,0,1.000,5.12,22,0,9,0,0,4,19.1,28,11,11,0,13,5,15,0,0,0,100,81,3.03,2.121,13.0,0.0,6.1,7.0,1.15
1973,holdsfr01,Fred Holdsworth,21,DET,AL,0,1,.000,6.75,5,2,3,0,0,0,14.2,13,11,11,3,6,0,9,0,0,2,62,62,5.23,1.295,8.0,1.8,3.7,5.5,1.50
1973,holtzke01,Ken Holtzman,27,OAK,AL,21,13,.618,2.97,40,40,0,16,4,0,297.1,275,109,98,22,66,5,157,4,0,12,1210,120,3.18,1.147,8.3,0.7,2.0,4.8,2.38
1973,hooddo01,Don Hood,23,BAL,AL,3,2,.600,3.90,8,4,3,1,1,1,32.1,31,17,14,1,6,0,18,1,0,1,132,96,2.50,1.144,8.6,0.3,1.7,5.0,3.00
1973,hootobu01,Burt Hooton,23,CHC,NL,14,17,.452,3.68,42,34,1,9,2,0,239.2,248,107,98,12,73,7,134,4,1,9,1013,107,3.06,1.339,9.3,0.5,2.7,5.0,1.84
1973,houghch01,Charlie Hough,25,LAD,NL,4,2,.667,2.76,37,0,18,0,0,5,71.2,52,24,22,3,45,2,70,6,0,2,309,127,3.29,1.353,6.5,0.4,5.7,8.8,1.56
1973,houseto01,Tom House,26,ATL,NL,4,2,.667,4.68,52,0,23,0,0,4,67.1,58,37,35,13,31,7,42,2,0,0,282,85,5.30,1.322,7.8,1.7,4.1,5.6,1.35
1973,hraboal01,Al Hrabosky,23,STL,NL,2,4,.333,2.09,44,0,17,0,0,5,56.0,45,15,13,2,21,6,57,2,0,4,234,177,2.23,1.179,7.2,0.3,3.4,9.2,2.71
1973,hudsoch01,Charlie Hudson,23,TEX,AL,4,2,.667,4.62,25,4,8,1,1,1,62.1,59,35,32,3,31,2,34,0,0,1,272,81,3.59,1.444,8.5,0.4,4.5,4.9,1.10
1973,hunteca01,Catfish Hunter,27,OAK,AL,21,5,.808,3.34,36,36,0,11,3,0,256.1,222,105,95,39,69,1,124,1,0,2,1040,107,4.40,1.135,7.8,1.4,2.4,4.4,1.80
1973,ignasga01,Gary Ignasiak,23,DET,AL,0,0,,3.86,3,0,3,0,0,0,4.2,5,2,2,0,3,0,4,0,0,0,22,114,2.78,1.714,9.6,0.0,5.8,7.7,1.33
1973,jacksgr01,Grant Jackson,30,BAL,AL,8,0,1.000,1.90,45,0,33,0,0,9,80.1,54,18,17,5,24,4,47,0,0,1,305,196,3.10,0.971,6.0,0.6,2.7,5.3,1.96
1973,jacksmi01,Mike Jackson,27,TOT,AL,0,0,,6.65,10,0,3,0,0,0,23.0,26,17,17,3,20,1,14,1,0,0,109,63,5.78,2.000,10.2,1.2,7.8,5.5,0.70
1973,jacksmi01,Mike Jackson,27,KCR,AL,0,0,,6.85,9,0,2,0,0,0,22.1,25,17,17,3,20,1,13,1,0,0,106,60,5.97,2.015,10.1,1.2,8.1,5.2,0.65
1973,jacksmi01,Mike Jackson,27,CLE,AL,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,,-0.43,1.500,13.5,0.0,0.0,13.5,
1973,jarvipa01,Pat Jarvis,32,MON,NL,2,1,.667,3.20,28,0,7,0,0,0,39.1,37,21,14,6,16,4,19,1,0,1,168,119,4.88,1.347,8.5,1.4,3.7,4.3,1.19
1973,jeffeje01,Jesse Jefferson,24,BAL,AL,6,5,.545,4.11,18,15,2,3,0,0,100.2,104,53,46,15,46,1,52,0,0,8,439,91,4.84,1.490,9.3,1.3,4.1,4.6,1.13
1973,jenkife01,Fergie Jenkins,30,CHC,NL,14,16,.467,3.89,38,38,0,7,2,0,271.0,267,133,117,35,57,10,170,4,0,1,1119,101,3.67,1.196,8.9,1.2,1.9,5.6,2.98
1973,johnto01,Tommy John,30,LAD,NL,16,7,.696,3.10,36,31,3,4,2,0,218.0,202,88,75,16,50,2,116,4,0,3,888,113,3.20,1.156,8.3,0.7,2.1,4.8,2.32
1973,johnsba01,Bart Johnson,23,CHW,AL,3,3,.500,4.13,22,9,6,0,0,0,80.2,76,39,37,6,40,0,56,2,0,1,352,98,3.71,1.438,8.5,0.7,4.5,6.2,1.40
1973,johnsbo03,Bob Johnson,30,PIT,NL,4,2,.667,3.62,50,2,11,0,0,4,92.0,98,41,37,12,34,7,68,5,0,2,402,98,4.06,1.435,9.6,1.2,3.3,6.7,2.00
1973,johnsje01,Jerry Johnson,29,CLE,AL,5,6,.455,6.18,39,1,29,0,0,5,59.2,70,48,41,7,39,8,45,0,1,8,281,64,4.54,1.827,10.6,1.1,5.9,6.8,1.15
1973,jonesra01,Randy Jones,23,SDP,NL,7,6,.538,3.16,20,19,0,6,1,0,139.2,129,58,49,13,37,9,77,1,0,3,583,110,3.49,1.189,8.3,0.8,2.4,5.0,2.08
1973,kaatji01,Jim Kaat,34,TOT,AL,15,13,.536,4.37,36,35,1,10,3,0,224.1,250,124,109,30,43,1,109,4,0,3,951,91,3.96,1.306,10.0,1.2,1.7,4.4,2.53
1973,kaatji01,Jim Kaat,34,MIN,AL,11,12,.478,4.41,29,28,1,7,2,0,181.2,206,101,89,26,39,1,93,4,0,3,778,89,4.11,1.349,10.2,1.3,1.9,4.6,2.38
1973,kaatji01,Jim Kaat,34,CHW,AL,4,1,.800,4.22,7,7,0,3,1,0,42.2,44,23,20,4,4,0,16,0,0,0,173,96,3.32,1.125,9.3,0.8,0.8,3.4,4.00
1973,kealest01,Steve Kealey,26,CHW,AL,0,0,,15.09,7,0,4,0,0,0,11.1,23,22,19,2,7,1,4,0,0,1,65,27,6.01,2.647,18.3,1.6,5.6,3.2,0.57
1973,kekicmi01,Mike Kekich,28,TOT,AL,2,5,.286,7.52,21,10,4,0,0,0,64.2,93,62,54,7,49,0,30,2,0,8,321,52,5.41,2.196,12.9,1.0,6.8,4.2,0.61
1973,kekicmi01,Mike Kekich,28,NYY,AL,1,1,.500,9.20,5,4,0,0,0,0,14.2,20,15,15,1,14,0,4,2,0,0,74,41,6.18,2.318,12.3,0.6,8.6,2.5,0.29
1973,kekicmi01,Mike Kekich,28,CLE,AL,1,4,.200,7.02,16,6,4,0,0,0,50.0,73,47,39,6,35,0,26,0,0,8,247,57,5.19,2.160,13.1,1.1,6.3,4.7,0.74
1973,kelleto01,Tom Kelley,29,ATL,NL,0,1,.000,2.84,7,0,3,0,0,0,12.2,13,5,4,0,7,3,5,0,0,0,55,144,3.43,1.579,9.2,0.0,5.0,3.6,0.71
1973,kilkemi01,Mike Kilkenny,28,CLE,AL,0,0,,22.50,5,0,1,0,0,0,2.0,5,5,5,1,5,0,3,1,0,0,17,21,15.07,5.000,22.5,4.5,22.5,13.5,0.60
1973,kingmda01,Dave Kingman,24,SFG,NL,0,0,,9.00,2,0,2,0,0,0,4.0,3,4,4,0,6,0,4,0,0,2,21,47,5.07,2.250,6.8,0.0,13.5,9.0,0.67
1973,kirbycl01,Clay Kirby,25,SDP,NL,8,18,.308,4.79,34,31,2,4,2,0,191.2,214,122,102,30,66,7,129,1,1,13,841,72,4.30,1.461,10.0,1.4,3.1,6.1,1.95
1973,kisonbr01,Bruce Kison,23,PIT,NL,3,0,1.000,3.09,7,7,0,0,0,0,43.2,36,17,15,4,24,3,26,1,0,1,181,115,4.28,1.374,7.4,0.8,4.9,5.4,1.08
1973,klinest01,Steve Kline,25,NYY,AL,4,7,.364,4.01,14,13,1,2,1,0,74.0,76,39,33,5,31,3,19,1,0,0,320,92,4.23,1.446,9.2,0.6,3.8,2.3,0.61
1973,knowlda01,Darold Knowles,31,OAK,AL,6,8,.429,3.09,52,5,26,1,1,9,99.0,87,44,34,7,49,3,46,3,1,3,422,116,4.13,1.374,7.9,0.6,4.5,4.2,0.94
1973,kobelke01,Kevin Kobel,19,MIL,AL,0,1,.000,8.64,2,1,1,0,0,0,8.1,9,8,8,2,8,0,4,0,0,1,41,45,7.61,2.040,9.7,2.2,8.6,4.3,0.50
1973,koniedo01,Doug Konieczny,21,HOU,NL,0,1,.000,5.54,2,2,0,0,0,0,13.0,12,8,8,0,4,0,6,0,0,0,49,67,2.57,1.231,8.3,0.0,2.8,4.2,1.50
1973,koosmje01,Jerry Koosman,30,NYM,NL,14,15,.483,2.84,35,35,0,12,3,0,263.0,234,93,83,18,76,6,156,4,0,3,1071,128,3.18,1.179,8.0,0.6,2.6,5.3,2.05
1973,krausle02,Lew Krausse,30,STL,NL,0,0,,0.00,1,0,1,0,0,0,2.0,2,0,0,0,1,0,1,0,0,0,9,,3.07,1.500,9.0,0.0,4.5,4.5,1.00
1973,kremmji01,Jim Kremmel,24,TEX,AL,0,2,.000,9.00,4,2,0,0,0,0,9.0,15,10,9,1,6,1,6,2,0,2,50,43,5.34,2.333,15.0,1.0,6.0,6.0,1.00
1973,lagrole01,Lerrin LaGrow,24,DET,AL,1,5,.167,4.33,21,3,7,0,0,3,54.0,54,26,26,8,23,2,33,1,0,3,234,94,4.60,1.426,9.0,1.3,3.8,5.5,1.43
1973,lambjo01,John Lamb,26,PIT,NL,0,1,.000,6.07,22,0,11,0,0,2,29.2,37,24,20,3,10,3,11,0,0,1,134,59,4.15,1.584,11.2,0.9,3.0,3.3,1.10
1973,lambra01,Ray Lamb,28,CLE,AL,3,3,.500,4.60,32,1,6,0,0,2,86.0,98,44,44,7,42,6,60,2,0,6,386,86,3.76,1.628,10.3,0.7,4.4,6.3,1.43
1973,langedi01,Dick Lange,24,CAL,AL,2,1,.667,4.44,17,4,4,1,0,0,52.2,61,30,26,9,21,2,27,1,0,1,238,80,5.02,1.557,10.4,1.5,3.6,4.6,1.29
1973,larocda01,Dave LaRoche,25,CHC,NL,4,1,.800,5.80,45,0,22,0,0,4,54.1,55,37,35,7,29,3,34,1,0,1,242,68,4.65,1.546,9.1,1.2,4.8,5.6,1.17
1973,leebi03,Bill Lee,26,BOS,AL,17,11,.607,2.75,38,33,1,18,1,1,284.2,275,100,87,20,76,2,120,5,0,3,1173,146,3.49,1.233,8.7,0.6,2.4,3.8,1.58
1973,lemanda01,Dave Lemanczyk,22,DET,AL,0,0,,11.57,1,0,0,0,0,0,2.1,4,3,3,0,0,0,0,0,0,0,11,41,2.57,1.714,15.4,0.0,0.0,0.0,
1973,leonma01,Max Leon,23,ATL,NL,2,2,.500,5.33,12,1,2,1,0,0,27.0,30,18,16,6,9,1,18,3,0,1,123,75,5.45,1.444,10.0,2.0,3.0,6.0,2.00
1973,lerscba01,Barry Lersch,28,PHI,NL,3,6,.333,4.39,42,4,21,0,0,1,98.1,105,49,48,10,27,4,51,2,0,4,418,86,3.74,1.342,9.6,0.9,2.5,4.7,1.89
1973,lindbpa01,Paul Lindblad,31,OAK,AL,1,5,.167,3.69,36,3,11,0,0,2,78.0,89,38,32,8,28,2,33,3,0,6,341,97,4.25,1.500,10.3,0.9,3.2,3.8,1.18
1973,linzyfr01,Frank Linzy,32,MIL,AL,2,6,.250,3.57,42,1,33,0,0,13,63.0,68,34,25,7,21,6,21,1,0,3,267,106,4.39,1.413,9.7,1.0,3.0,3.0,1.00
1973,littema01,Mark Littell,20,KCR,AL,1,3,.250,5.68,8,7,0,1,0,0,38.0,44,25,24,5,23,1,16,0,0,0,179,72,5.25,1.763,10.4,1.2,5.4,3.8,0.70
1973,lockebo02,Bob Locker,35,CHC,NL,10,6,.625,2.54,63,0,43,0,0,18,106.1,96,40,30,6,42,10,76,4,0,7,450,155,3.17,1.298,8.1,0.5,3.6,6.4,1.81
1973,lockwsk01,Skip Lockwood,26,MIL,AL,5,12,.294,3.90,37,15,12,3,0,0,154.2,164,75,67,10,59,6,87,6,0,4,664,96,3.54,1.442,9.5,0.6,3.4,5.1,1.47
1973,lolicmi01,Mickey Lolich,32,DET,AL,16,15,.516,3.82,42,42,0,17,3,0,308.2,315,143,131,35,79,7,214,5,0,12,1286,106,3.47,1.276,9.2,1.0,2.3,6.2,2.71
1973,lonboji01,Jim Lonborg,31,PHI,NL,13,16,.448,4.88,38,30,5,6,0,0,199.1,218,124,108,25,80,7,106,9,0,1,886,78,4.47,1.495,9.8,1.1,3.6,4.8,1.33
1973,lylesp01,Sparky Lyle,28,NYY,AL,5,9,.357,2.51,51,0,45,0,0,27,82.1,66,30,23,4,18,2,63,0,0,3,330,147,2.32,1.020,7.2,0.4,2.0,6.9,3.50
1973,magnuji01,Jim Magnuson,26,NYY,AL,0,1,.000,4.28,8,0,8,0,0,0,27.1,38,17,13,2,9,1,9,0,0,0,124,87,3.85,1.720,12.5,0.7,3.0,3.0,1.00
1973,maricju01,Juan Marichal,35,SFG,NL,11,15,.423,3.82,34,32,1,9,2,0,207.1,231,104,88,22,37,7,87,1,3,2,888,101,3.66,1.293,10.0,1.0,1.6,3.8,2.35
1973,marshmi01,Mike Marshall,30,MON,NL,14,11,.560,2.66,92,0,73,0,0,31,179.0,163,62,53,10,75,12,124,4,0,8,746,142,3.23,1.330,8.2,0.5,3.8,6.2,1.65
1973,matlajo01,Jon Matlack,23,NYM,NL,14,16,.467,3.20,34,34,0,14,3,0,242.0,210,93,86,16,99,14,205,2,0,6,1011,114,2.98,1.277,7.8,0.6,3.7,7.6,2.07
1973,mayru01,Rudy May,28,CAL,AL,7,17,.292,4.38,34,28,3,10,4,0,185.0,177,101,90,20,80,9,134,3,3,6,797,81,3.87,1.389,8.6,1.0,3.9,6.5,1.68
1973,mcanaer01,Ernie McAnally,26,MON,NL,7,9,.438,4.04,27,24,1,4,0,0,147.0,158,84,66,13,54,6,72,3,0,7,645,94,3.90,1.442,9.7,0.8,3.3,4.4,1.33
1973,mcandji01,Jim McAndrew,29,NYM,NL,3,8,.273,5.38,23,12,8,0,0,1,80.1,109,60,48,9,31,8,38,3,0,5,372,68,4.35,1.743,12.2,1.0,3.5,4.3,1.23
1973,mcdanli01,Lindy McDaniel,37,NYY,AL,12,6,.667,2.86,47,3,32,1,0,10,160.1,148,54,51,11,49,9,93,1,0,8,658,129,3.23,1.229,8.3,0.6,2.8,5.2,1.90
1973,mcdowsa01,Sam McDowell,30,TOT,MLB,6,10,.375,4.11,34,18,7,2,1,3,135.2,118,70,62,8,93,2,110,0,0,11,607,91,3.77,1.555,7.8,0.5,6.2,7.3,1.18
1973,mcdowsa01,Sam McDowell,30,SFG,NL,1,2,.333,4.50,18,3,6,0,0,3,40.0,45,23,20,4,29,0,35,0,0,5,190,86,4.29,1.850,10.1,0.9,6.5,7.9,1.21
1973,mcdowsa01,Sam McDowell,30,NYY,AL,5,8,.385,3.95,16,15,1,2,1,0,95.2,73,47,42,4,64,2,75,0,0,6,417,93,3.55,1.432,6.9,0.4,6.0,7.1,1.17
1973,mcgloly01,Lynn McGlothen,23,BOS,AL,1,2,.333,8.22,6,3,1,0,0,0,23.0,39,23,21,6,8,0,16,1,0,0,114,50,5.74,2.043,15.3,2.3,3.1,6.3,2.00
1973,mcgloji01,Jim McGlothlin,29,TOT,MLB,3,4,.429,6.06,29,10,10,0,0,0,81.2,104,60,55,15,36,3,32,0,1,3,373,59,5.49,1.714,11.5,1.7,4.0,3.5,0.89
1973,mcgloji01,Jim McGlothlin,29,CIN,NL,3,3,.500,6.68,24,9,8,0,0,0,63.1,91,52,47,13,23,3,18,0,1,3,295,51,5.76,1.800,12.9,1.8,3.3,2.6,0.78
1973,mcgloji01,Jim McGlothlin,29,CHW,AL,0,1,.000,3.93,5,1,2,0,0,0,18.1,13,8,8,2,13,0,14,0,0,0,78,104,4.58,1.418,6.4,1.0,6.4,6.9,1.08
1973,mcgratu01,Tug McGraw,28,NYM,NL,5,6,.455,3.87,60,2,46,0,0,25,118.2,106,53,51,11,55,9,81,3,0,7,503,94,3.87,1.357,8.0,0.8,4.2,6.1,1.47
1973,mckeeji02,Jim McKee,26,PIT,NL,0,1,.000,5.67,15,1,2,0,0,0,27.0,31,21,17,2,17,0,13,1,1,2,130,63,4.57,1.778,10.3,0.7,5.7,4.3,0.76
1973,mcmahdo02,Don McMahon,43,SFG,NL,4,0,1.000,1.48,22,0,16,0,0,6,30.1,21,5,5,1,7,3,20,0,0,3,119,263,2.37,0.923,6.2,0.3,2.1,5.9,2.86
1973,mcnalda01,Dave McNally,30,BAL,AL,17,17,.500,3.21,38,38,0,17,4,0,266.0,247,100,95,16,81,6,87,5,1,5,1083,116,3.66,1.233,8.4,0.5,2.7,2.9,1.07
1973,medicdo01,Doc Medich,24,NYY,AL,14,9,.609,2.95,34,32,2,11,3,0,235.0,217,84,77,20,74,6,145,3,1,7,991,125,3.42,1.238,8.3,0.8,2.8,5.6,1.96
1973,merriji01,Jim Merritt,29,TEX,AL,5,13,.278,4.05,35,19,11,8,1,1,160.0,191,79,72,18,34,3,65,1,0,7,694,92,3.87,1.406,10.7,1.0,1.9,3.7,1.91
1973,messean01,Andy Messersmith,27,LAD,NL,14,10,.583,2.70,33,33,0,10,3,0,249.2,196,90,75,24,77,3,177,6,1,6,1015,129,3.40,1.093,7.1,0.9,2.8,6.4,2.30
1973,millebo04,Bob Miller,34,TOT,MLB,4,2,.667,3.67,41,0,17,0,0,1,73.2,63,34,30,7,34,3,39,0,0,1,310,105,4.13,1.317,7.7,0.9,4.2,4.8,1.15
1973,millebo04,Bob Miller,34,TOT,NL,0,0,,3.98,19,0,7,0,0,0,31.2,29,18,14,4,12,1,16,0,0,0,136,89,4.33,1.295,8.2,1.1,3.4,4.5,1.33
1973,millebo04,Bob Miller,34,SDP,NL,0,0,,4.11,18,0,7,0,0,0,30.2,29,18,14,4,12,1,15,0,0,0,133,85,4.46,1.337,8.5,1.2,3.5,4.4,1.25
1973,millebo04,Bob Miller,34,DET,AL,4,2,.667,3.43,22,0,10,0,0,1,42.0,34,16,16,3,22,2,23,0,0,1,174,119,3.97,1.333,7.3,0.6,4.7,4.9,1.05
1973,millebo04,Bob Miller,34,NYM,NL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.57,0.000,0.0,0.0,0.0,9.0,
1973,mingost01,Steve Mingori,29,TOT,AL,3,3,.500,3.57,24,1,10,0,0,1,68.0,69,29,27,9,33,7,50,3,0,0,301,114,4.40,1.500,9.1,1.2,4.4,6.6,1.52
1973,mingost01,Steve Mingori,29,CLE,AL,0,0,,6.17,5,0,3,0,0,0,11.2,10,8,8,3,10,1,4,0,0,0,53,66,7.79,1.714,7.7,2.3,7.7,3.1,0.40
1973,mingost01,Steve Mingori,29,KCR,AL,3,3,.500,3.04,19,1,7,0,0,1,56.1,59,21,19,6,23,6,46,3,0,0,248,134,3.70,1.456,9.4,1.0,3.7,7.3,2.00
1973,moffira01,Randy Moffitt,24,SFG,NL,4,4,.500,2.42,60,0,34,0,0,14,100.1,86,30,27,9,31,4,65,1,0,5,419,160,3.39,1.166,7.7,0.8,2.8,5.8,2.10
1973,montajo01,John Montague,25,MON,NL,0,0,,3.52,4,0,0,0,0,0,7.2,8,3,3,0,2,2,7,1,0,2,32,113,1.91,1.304,9.4,0.0,2.3,8.2,3.50
1973,monteau01,Aurelio Monteagudo,29,CAL,AL,2,1,.667,4.20,15,0,10,0,0,3,30.0,23,18,14,2,16,3,8,4,0,2,129,85,4.90,1.300,6.9,0.6,4.8,2.4,0.50
1973,mooreba02,Balor Moore,22,MON,NL,7,16,.304,4.49,35,32,1,3,1,0,176.1,151,98,88,18,109,2,151,3,3,6,775,84,4.09,1.474,7.7,0.9,5.6,7.7,1.39
1973,mooreto01,Tommy Moore,24,NYM,NL,0,1,.000,10.80,3,1,2,0,0,0,3.1,6,5,4,1,3,0,1,0,0,0,18,38,8.57,2.700,16.2,2.7,8.1,2.7,0.33
1973,moosebo01,Bob Moose,25,PIT,NL,12,13,.480,3.53,33,29,1,6,3,0,201.1,219,86,79,11,70,11,111,4,1,3,870,100,3.28,1.435,9.8,0.5,3.1,5.0,1.59
1973,moretro01,Roger Moret,23,BOS,AL,13,2,.867,3.17,30,15,7,5,2,3,156.1,138,60,55,19,67,2,90,3,1,3,659,127,4.34,1.311,7.9,1.1,3.9,5.2,1.34
1973,morlajo01,John Morlan,25,PIT,NL,2,2,.500,3.95,10,7,1,1,0,0,41.0,42,18,18,4,23,3,23,0,0,3,181,90,4.40,1.585,9.2,0.9,5.0,5.0,1.00
1973,morrijo06,John Morris,31,SFG,NL,1,0,1.000,8.53,7,0,3,0,0,0,6.1,12,8,6,0,3,0,3,0,0,2,32,48,3.04,2.368,17.1,0.0,4.3,4.3,1.00
1973,mortoca01,Carl Morton,29,ATL,NL,15,10,.600,3.41,38,37,1,10,4,0,256.1,254,114,97,18,70,7,112,4,0,3,1074,117,3.47,1.264,8.9,0.6,2.5,3.9,1.60
1973,murphto02,Tom Murphy,27,STL,NL,3,7,.300,3.76,19,13,0,2,0,0,88.2,89,38,37,5,22,0,42,3,0,5,367,98,3.20,1.252,9.0,0.5,2.2,4.3,1.91
1973,nagymi01,Mike Nagy,25,STL,NL,0,2,.000,4.20,9,7,1,0,0,0,40.2,44,21,19,4,15,2,14,1,0,0,176,88,4.34,1.451,9.7,0.9,3.3,3.1,0.93
1973,neibaga01,Gary Neibauer,28,ATL,NL,2,1,.667,7.17,16,1,2,0,0,0,21.1,24,19,17,3,19,1,9,2,0,2,107,56,6.50,2.016,10.1,1.3,8.0,3.8,0.47
1973,nelsoro02,Roger Nelson,29,CIN,NL,3,2,.600,3.46,14,8,0,1,0,0,54.2,49,25,21,4,24,1,17,3,0,1,234,100,4.38,1.335,8.1,0.7,4.0,2.8,0.71
1973,newhado01,Don Newhauser,25,BOS,AL,0,0,,0.00,9,0,8,0,0,1,12.0,9,2,0,0,13,2,8,1,0,2,59,,4.73,1.833,6.8,0.0,9.8,6.0,0.62
1973,newmara01,Ray Newman,28,MIL,AL,2,1,.667,2.95,11,0,9,0,0,1,18.1,19,6,6,2,5,1,10,0,0,1,80,130,3.71,1.309,9.3,1.0,2.5,4.9,2.00
1973,niekrjo01,Joe Niekro,28,ATL,NL,2,4,.333,4.13,20,0,11,0,0,3,24.0,23,11,11,2,11,1,12,0,0,3,99,98,4.02,1.417,8.6,0.8,4.1,4.5,1.09
1973,niekrph01,Phil Niekro,34,ATL,NL,13,10,.565,3.31,42,30,7,9,1,4,245.0,214,103,90,21,89,4,131,5,0,11,1023,120,3.76,1.237,7.9,0.8,3.3,4.8,1.47
1973,nolanga01,Gary Nolan,25,CIN,NL,0,1,.000,3.48,2,2,0,0,0,0,10.1,6,4,4,1,7,1,3,0,0,0,44,102,5.28,1.258,5.2,0.9,6.1,2.6,0.43
1973,normafr01,Fred Norman,30,TOT,NL,13,13,.500,3.60,36,35,1,8,3,0,240.1,208,102,96,27,101,11,161,2,1,10,1008,96,3.97,1.286,7.8,1.0,3.8,6.0,1.59
1973,normafr01,Fred Norman,30,SDP,NL,1,7,.125,4.26,12,11,1,1,0,0,74.0,72,35,35,9,29,2,49,1,0,1,313,82,4.04,1.365,8.8,1.1,3.5,6.0,1.69
1973,normafr01,Fred Norman,30,CIN,NL,12,6,.667,3.30,24,24,0,7,3,0,166.1,136,67,61,18,72,9,112,1,1,9,695,104,3.94,1.251,7.4,1.0,3.9,6.1,1.56
1973,o'toode01,Denny O'Toole,24,CHW,AL,0,0,,5.63,6,0,4,0,0,0,16.0,23,11,10,3,3,0,8,0,0,0,74,73,4.57,1.625,12.9,1.7,1.7,4.5,2.67
